path,solid_count,assembly_x_min,assembly_x_max,assembly_x_center,assembly_x_len,assembly_y_min,assembly_y_max,assembly_y_center,assembly_y_len,assembly_z_min,assembly_z_max,assembly_z_center,assembly_z_len,panel_found
C:\sw16029_direct_18door\source\door_panel_14door_derived_production_candidate.step,1,-218.5,218.5,0.0,437.0,-127.2145,127.2145,0.0,254.429,-15.0,0.0,-7.5,15.0,False
