item,type,driver,column,row,x_min,x_max,y_min,y_max,source_level,note,module,part_group,x_center,y_center,z_center,diameter,radius,cut_axis,feature_class,assembly_label,component_name,component_path,parent_component,parent_transform_found,fixed,matrix_status,local_x_mm,local_y_mm,local_z_mm,raw_transform_x_center,raw_transform_y_center,raw_transform_z_center,bbox_center_x,bbox_center_y,bbox_center_z,z_min,z_max,x_len,y_len,z_len,geometry_source,step_source,width_variant_adjustment,door_height,template_name,template_source,template_source_length,template_scale_y,hardware_type,y_relation,y_offset,template_unit,template_height,door_width,flat_width,flat_height,sheet_thickness,return_depth,lock_hole_center_x,lock_hole_center_y,lock_mount_hole_policy,hinge_axis_x,bend_id,bend_radius,flat_extra_mm,formed_length_mm,bend_angle_deg,line_axis
SW_door_hardware_latch_mount_plate_01_R01,door_hardware_step_repositioned,door_local_coordinate,R,1,,,,,ordinary_door_series_hardware_relation_gold_verified,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,467.0,271.629,-7.4,,,,,,,,,,,,,,,,,,,,,,,18.0,28.0,13.2,,,,254.429,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,latch_mount_plate,top_from_half,-14.8,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_latch_mount_plate_02_R01,door_hardware_step_repositioned,door_local_coordinate,R,1,,,,,ordinary_door_series_hardware_relation_gold_verified,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,467.0,46.8,-7.4,,,,,,,,,,,,,,,,,,,,,,,18.0,28.0,13.2,,,,254.429,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,latch_mount_plate,bottom_from_half,14.8,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_u_lock_hook_pad_03_R01,door_hardware_step_repositioned,door_local_coordinate,R,1,,,,,ordinary_door_series_hardware_relation_gold_verified,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,55.0,159.214,-6.05,,,,,,,,,,,,,,,,,,,,,,,24.8,70.0,10.5,,,,254.429,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,u_lock_hook_pad,center_offset,0.0,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_plastic_bushing_04_R01,door_hardware_step_repositioned,door_local_coordinate,R,1,,,,,ordinary_door_series_hardware_relation_gold_verified,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,467.0,284.429,-7.0,,,,,,,,,,,,,,,,,,,,,,,13.0,7.0,13.0,,,,254.429,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,plastic_bushing,top_from_half,-2.0,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_plastic_bushing_05_R01,door_hardware_step_repositioned,door_local_coordinate,R,1,,,,,ordinary_door_series_hardware_relation_gold_verified,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,467.0,34.0,-7.0,,,,,,,,,,,,,,,,,,,,,,,13.0,7.0,13.0,,,,254.429,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,plastic_bushing,bottom_from_half,2.0,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_door_hinge_pin_06_R01,door_hardware_step_repositioned,door_local_coordinate,R,1,,,,,ordinary_door_series_hardware_relation_gold_verified,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,467.0,22.3,-7.0,,,,,,,,,,,,,,,,,,,,,,,6.0,87.0,6.0,,,,254.429,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,door_hinge_pin,bottom_from_half,-9.7,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_hinge_retainer_plate_07_R01,door_hardware_step_repositioned,door_local_coordinate,R,1,,,,,ordinary_door_series_hardware_relation_gold_verified,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,467.0,256.729,-7.724,,,,,,,,,,,,,,,,,,,,,,,10.0,0.8,8.553,,,,254.429,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,hinge_retainer_plate,top_from_half,-29.7,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_hinge_retainer_plate_08_R01,door_hardware_step_repositioned,door_local_coordinate,R,1,,,,,ordinary_door_series_hardware_relation_gold_verified,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,467.0,61.2,-7.724,,,,,,,,,,,,,,,,,,,,,,,10.0,0.8,8.553,,,,254.429,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,hinge_retainer_plate,bottom_from_half,29.2,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_electric_lock_hook_09_R01,door_hardware_step_repositioned,door_local_coordinate,R,1,,,,,ordinary_door_series_hardware_relation_gold_verified,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,55.0,159.214,-25.944,,,,,,,,,,,,,,,,,,,,,,,20.55,34.04,29.288,,,,254.429,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,electric_lock_hook,center_offset,0.0,2/12,298.0,,,,,,,,,,,,,,,
SW_exact_sheetmetal_door_panel_gold_seam_signature_W437_H254429_step_valid_p4_golds131164_R01,door_module,door_local_coordinate,R,1,,,32.0,286.429,freecad_gold_seam_production_signature_candidate,"door drives panel, weldment, rib, lock, hinge and local hardware references",,,258.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.429,gold_seam_signature_W437_H254429_step_valid_p4_golds131164,C:\sw16029_standard_ascii\door_panel_W437_H254429_gold_seam_strict_step_valid_p4_golds131164.step,,1.0,,,,,254.429,437.0,475.4,290.829,0.8,15.0,55.0,159.214,suppressed_for_non_2_12_panel_dxf_and_step_signature,467.0,,,,,,
META_left_vertical_bend_R01,door_bend_semantic_feature,door_local_coordinate,R,1,39.4,40.6,32.0,286.429,ordinary_door_bend_semantic_gold_verified,left side return bend; flat extra each side = 19.2; semantic feature verified from ordinary 1/12..6/12 DXF flat size and generated formed bbox,,,40.0,159.214,0.8,,,,,,,,,,,,,,,,,,,,,,,1.2,254.429,1.2,,,,254.429,,,,,,,,,,,475.4,290.829,0.8,15.0,,,,,left_vertical_bend,1.0,19.2,254.429,90,Y
META_right_vertical_bend_R01,door_bend_semantic_feature,door_local_coordinate,R,1,476.4,477.6,32.0,286.429,ordinary_door_bend_semantic_gold_verified,right side return bend; flat extra each side = 19.2; semantic feature verified from ordinary 1/12..6/12 DXF flat size and generated formed bbox,,,477.0,159.214,0.8,,,,,,,,,,,,,,,,,,,,,,,1.2,254.429,1.2,,,,254.429,,,,,,,,,,,475.4,290.829,0.8,15.0,,,,,right_vertical_bend,1.0,19.2,254.429,90,Y
META_bottom_horizontal_bend_R01,door_bend_semantic_feature,door_local_coordinate,R,1,40.0,477.0,31.4,32.6,ordinary_door_bend_semantic_gold_verified,bottom return bend; flat extra each end = 18.2; semantic feature verified from ordinary 1/12..6/12 DXF flat size and generated formed bbox,,,258.5,32.0,0.8,,,,,,,,,,,,,,,,,,,,,,,437.0,1.2,1.2,,,,254.429,,,,,,,,,,,475.4,290.829,0.8,15.0,,,,,bottom_horizontal_bend,1.0,18.2,437.0,90,X
META_top_horizontal_bend_R01,door_bend_semantic_feature,door_local_coordinate,R,1,40.0,477.0,285.829,287.029,ordinary_door_bend_semantic_gold_verified,top return bend; flat extra each end = 18.2; semantic feature verified from ordinary 1/12..6/12 DXF flat size and generated formed bbox,,,258.5,286.429,0.8,,,,,,,,,,,,,,,,,,,,,,,437.0,1.2,1.2,,,,254.429,,,,,,,,,,,475.4,290.829,0.8,15.0,,,,,top_horizontal_bend,1.0,18.2,437.0,90,X
REF_lock_hole_center_R01,lock_hole_reference,door_local_coordinate,R,1,53.0,57.0,157.214,161.214,gold_standard_sw_transform_step_verified,ordinary 1/12..6/12 lock center basis; SW v002 and exact STEP verify lock-side hardware local_y=0 = door center,,,55.0,159.214,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.429,,,,,,,,,,,,,,,,,,,,,,,,
REF_side_arc_relief_R01,side_arc_relief_cut,door_local_coordinate,R,1,38.0,42.0,157.214,161.214,gold_dxf_flat_pattern_semantic,R2 side relief arc from ordinary door panel DXF; visible geometry cut in folded panel,,,40.0,159.214,0.2,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,254.429,,,,,,,,,,,,,,,,,,,,,,,,
REF_electric_lock_hook_R01,lock_hook_reference,door_local_coordinate,R,1,51.0,59.0,153.214,165.214,gold_standard_sw_transform_step_verified,door-local dx=203.5 dy=0 dz=-11.3; verified from SolidWorks v002 transform and exact STEP centered candidate,,,55.0,159.214,-11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.429,,,,,,,,,,,,,,,,,,,,,,,,
REF_u_lock_hook_pad_R01,lock_pad_reference,door_local_coordinate,R,1,49.0,61.0,149.214,169.214,gold_standard_sw_transform_step_verified,door-local dx=203.5 dy=0 dz=-10.5; verified from SolidWorks v002 transform and exact STEP centered candidate,,,55.0,159.214,-10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.429,,,,,,,,,,,,,,,,,,,,,,,,
REF_plastic_bushing_top_R01,plastic_bushing_reference,door_local_coordinate,R,1,463.0,471.0,283.929,291.929,ordinary_door_series_hardware_relation_gold_verified,door-local hinge-side top bushing reference; series audit verifies y = door_center_y + door_height/2 + 1.5,,,467.0,287.929,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.429,,,,,,,,,,,,,,,,,,,,,,,,
REF_hinge_panel_hole_top_R01,hinge_panel_hole_reference,door_local_coordinate,R,1,461.9,472.1,286.929,297.129,gold_dxf_flat_pattern_semantic,hinge-side panel hole r=5.1; y = door_center_y + door_height/2 + 5.6,,,467.0,292.029,0.2,,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,254.429,,,,,,,,,,,,,,,,,,,,,,,,
REF_plastic_bushing_bottom_R01,plastic_bushing_reference,door_local_coordinate,R,1,463.0,471.0,26.5,34.5,ordinary_door_series_hardware_relation_gold_verified,door-local hinge-side bottom bushing reference; series audit verifies y = door_center_y - door_height/2 - 1.5,,,467.0,30.5,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.429,,,,,,,,,,,,,,,,,,,,,,,,
REF_hinge_panel_hole_bottom_R01,hinge_panel_hole_reference,door_local_coordinate,R,1,461.9,472.1,21.3,31.5,gold_dxf_flat_pattern_semantic,hinge-side panel hole r=5.1; y = door_center_y - door_height/2 - 5.6,,,467.0,26.4,0.2,,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,254.429,,,,,,,,,,,,,,,,,,,,,,,,
REF_hinge_pin_bottom_R01,hinge_pin_reference,door_local_coordinate,R,1,464.0,470.0,15.3,29.3,ordinary_door_series_hardware_relation_gold_verified,door-local lower hinge pin reference; series audit verifies y = door_center_y - door_height/2 - 9.7,,,467.0,22.3,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.429,,,,,,,,,,,,,,,,,,,,,,,,
REF_circlip_top_R01,circlip_reference,door_local_coordinate,R,1,462.0,472.0,256.729,257.529,ordinary_door_series_hardware_relation_gold_verified,door-local top circlip reference; series audit verifies y = door_center_y + door_height/2 - 29.3,,,467.0,257.129,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.429,,,,,,,,,,,,,,,,,,,,,,,,
REF_circlip_bottom_R01,circlip_reference,door_local_coordinate,R,1,462.0,472.0,61.2,62.0,ordinary_door_series_hardware_relation_gold_verified,door-local bottom circlip reference; series audit verifies y = door_center_y - door_height/2 + 29.6,,,467.0,61.6,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.429,,,,,,,,,,,,,,,,,,,,,,,,
SW_rebuilt_sheetmetal_rib_rib_length_rule_W88p4_L243p929_R02,door_rib,door_local_coordinate,R,2,,,,,gold_rib_extrusion_length_rule_verified,"rib length = door_height - 10.5; exact STEP when available, otherwise scaled from nearest rib template",,,258.5,420.643,,,,,,,,,,,,,,,,,,,,,,-14.8,-0.8,88.4,243.929,14.0,,,,254.429,rib_length_rule_W88p4_L243p929,D:\机械结构工程师智能体\outputs\freecad\locker_16029_rib_length_rule_W88p4_L243p929_v1.step,243.929,1.0,,,,,,,,,,,,,,,,,,,,
SW_door_hardware_latch_mount_plate_01_R02,door_hardware_step_repositioned,door_local_coordinate,R,2,,,,,ordinary_door_series_hardware_relation_gold_verified,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,467.0,533.057,-7.4,,,,,,,,,,,,,,,,,,,,,,,18.0,28.0,13.2,,,,254.429,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,latch_mount_plate,top_from_half,-14.8,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_latch_mount_plate_02_R02,door_hardware_step_repositioned,door_local_coordinate,R,2,,,,,ordinary_door_series_hardware_relation_gold_verified,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,467.0,308.229,-7.4,,,,,,,,,,,,,,,,,,,,,,,18.0,28.0,13.2,,,,254.429,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,latch_mount_plate,bottom_from_half,14.8,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_u_lock_hook_pad_03_R02,door_hardware_step_repositioned,door_local_coordinate,R,2,,,,,ordinary_door_series_hardware_relation_gold_verified,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,55.0,420.643,-6.05,,,,,,,,,,,,,,,,,,,,,,,24.8,70.0,10.5,,,,254.429,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,u_lock_hook_pad,center_offset,0.0,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_plastic_bushing_04_R02,door_hardware_step_repositioned,door_local_coordinate,R,2,,,,,ordinary_door_series_hardware_relation_gold_verified,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,467.0,545.857,-7.0,,,,,,,,,,,,,,,,,,,,,,,13.0,7.0,13.0,,,,254.429,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,plastic_bushing,top_from_half,-2.0,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_plastic_bushing_05_R02,door_hardware_step_repositioned,door_local_coordinate,R,2,,,,,ordinary_door_series_hardware_relation_gold_verified,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,467.0,295.429,-7.0,,,,,,,,,,,,,,,,,,,,,,,13.0,7.0,13.0,,,,254.429,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,plastic_bushing,bottom_from_half,2.0,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_door_hinge_pin_06_R02,door_hardware_step_repositioned,door_local_coordinate,R,2,,,,,ordinary_door_series_hardware_relation_gold_verified,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,467.0,283.729,-7.0,,,,,,,,,,,,,,,,,,,,,,,6.0,87.0,6.0,,,,254.429,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,door_hinge_pin,bottom_from_half,-9.7,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_hinge_retainer_plate_07_R02,door_hardware_step_repositioned,door_local_coordinate,R,2,,,,,ordinary_door_series_hardware_relation_gold_verified,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,467.0,518.157,-7.724,,,,,,,,,,,,,,,,,,,,,,,10.0,0.8,8.553,,,,254.429,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,hinge_retainer_plate,top_from_half,-29.7,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_hinge_retainer_plate_08_R02,door_hardware_step_repositioned,door_local_coordinate,R,2,,,,,ordinary_door_series_hardware_relation_gold_verified,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,467.0,322.629,-7.724,,,,,,,,,,,,,,,,,,,,,,,10.0,0.8,8.553,,,,254.429,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,hinge_retainer_plate,bottom_from_half,29.2,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_electric_lock_hook_09_R02,door_hardware_step_repositioned,door_local_coordinate,R,2,,,,,ordinary_door_series_hardware_relation_gold_verified,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,55.0,420.643,-25.944,,,,,,,,,,,,,,,,,,,,,,,20.55,34.04,29.288,,,,254.429,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,electric_lock_hook,center_offset,0.0,2/12,298.0,,,,,,,,,,,,,,,
SW_exact_sheetmetal_door_panel_gold_seam_signature_W437_H254429_step_valid_p4_golds131164_R02,door_module,door_local_coordinate,R,2,,,293.429,547.857,freecad_gold_seam_production_signature_candidate,"door drives panel, weldment, rib, lock, hinge and local hardware references",,,258.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.429,gold_seam_signature_W437_H254429_step_valid_p4_golds131164,C:\sw16029_standard_ascii\door_panel_W437_H254429_gold_seam_strict_step_valid_p4_golds131164.step,,1.0,,,,,254.429,437.0,475.4,290.829,0.8,15.0,55.0,420.643,suppressed_for_non_2_12_panel_dxf_and_step_signature,467.0,,,,,,
META_left_vertical_bend_R02,door_bend_semantic_feature,door_local_coordinate,R,2,39.4,40.6,293.429,547.857,ordinary_door_bend_semantic_gold_verified,left side return bend; flat extra each side = 19.2; semantic feature verified from ordinary 1/12..6/12 DXF flat size and generated formed bbox,,,40.0,420.643,0.8,,,,,,,,,,,,,,,,,,,,,,,1.2,254.429,1.2,,,,254.429,,,,,,,,,,,475.4,290.829,0.8,15.0,,,,,left_vertical_bend,1.0,19.2,254.429,90,Y
META_right_vertical_bend_R02,door_bend_semantic_feature,door_local_coordinate,R,2,476.4,477.6,293.429,547.857,ordinary_door_bend_semantic_gold_verified,right side return bend; flat extra each side = 19.2; semantic feature verified from ordinary 1/12..6/12 DXF flat size and generated formed bbox,,,477.0,420.643,0.8,,,,,,,,,,,,,,,,,,,,,,,1.2,254.429,1.2,,,,254.429,,,,,,,,,,,475.4,290.829,0.8,15.0,,,,,right_vertical_bend,1.0,19.2,254.429,90,Y
META_bottom_horizontal_bend_R02,door_bend_semantic_feature,door_local_coordinate,R,2,40.0,477.0,292.829,294.029,ordinary_door_bend_semantic_gold_verified,bottom return bend; flat extra each end = 18.2; semantic feature verified from ordinary 1/12..6/12 DXF flat size and generated formed bbox,,,258.5,293.429,0.8,,,,,,,,,,,,,,,,,,,,,,,437.0,1.2,1.2,,,,254.429,,,,,,,,,,,475.4,290.829,0.8,15.0,,,,,bottom_horizontal_bend,1.0,18.2,437.0,90,X
META_top_horizontal_bend_R02,door_bend_semantic_feature,door_local_coordinate,R,2,40.0,477.0,547.257,548.457,ordinary_door_bend_semantic_gold_verified,top return bend; flat extra each end = 18.2; semantic feature verified from ordinary 1/12..6/12 DXF flat size and generated formed bbox,,,258.5,547.857,0.8,,,,,,,,,,,,,,,,,,,,,,,437.0,1.2,1.2,,,,254.429,,,,,,,,,,,475.4,290.829,0.8,15.0,,,,,top_horizontal_bend,1.0,18.2,437.0,90,X
REF_lock_hole_center_R02,lock_hole_reference,door_local_coordinate,R,2,53.0,57.0,418.643,422.643,gold_standard_sw_transform_step_verified,ordinary 1/12..6/12 lock center basis; SW v002 and exact STEP verify lock-side hardware local_y=0 = door center,,,55.0,420.643,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.429,,,,,,,,,,,,,,,,,,,,,,,,
REF_side_arc_relief_R02,side_arc_relief_cut,door_local_coordinate,R,2,38.0,42.0,418.643,422.643,gold_dxf_flat_pattern_semantic,R2 side relief arc from ordinary door panel DXF; visible geometry cut in folded panel,,,40.0,420.643,0.2,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,254.429,,,,,,,,,,,,,,,,,,,,,,,,
REF_electric_lock_hook_R02,lock_hook_reference,door_local_coordinate,R,2,51.0,59.0,414.643,426.643,gold_standard_sw_transform_step_verified,door-local dx=203.5 dy=0 dz=-11.3; verified from SolidWorks v002 transform and exact STEP centered candidate,,,55.0,420.643,-11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.429,,,,,,,,,,,,,,,,,,,,,,,,
REF_u_lock_hook_pad_R02,lock_pad_reference,door_local_coordinate,R,2,49.0,61.0,410.643,430.643,gold_standard_sw_transform_step_verified,door-local dx=203.5 dy=0 dz=-10.5; verified from SolidWorks v002 transform and exact STEP centered candidate,,,55.0,420.643,-10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.429,,,,,,,,,,,,,,,,,,,,,,,,
REF_plastic_bushing_top_R02,plastic_bushing_reference,door_local_coordinate,R,2,463.0,471.0,545.357,553.357,ordinary_door_series_hardware_relation_gold_verified,door-local hinge-side top bushing reference; series audit verifies y = door_center_y + door_height/2 + 1.5,,,467.0,549.357,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.429,,,,,,,,,,,,,,,,,,,,,,,,
REF_hinge_panel_hole_top_R02,hinge_panel_hole_reference,door_local_coordinate,R,2,461.9,472.1,548.357,558.557,gold_dxf_flat_pattern_semantic,hinge-side panel hole r=5.1; y = door_center_y + door_height/2 + 5.6,,,467.0,553.457,0.2,,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,254.429,,,,,,,,,,,,,,,,,,,,,,,,
REF_plastic_bushing_bottom_R02,plastic_bushing_reference,door_local_coordinate,R,2,463.0,471.0,287.929,295.929,ordinary_door_series_hardware_relation_gold_verified,door-local hinge-side bottom bushing reference; series audit verifies y = door_center_y - door_height/2 - 1.5,,,467.0,291.929,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.429,,,,,,,,,,,,,,,,,,,,,,,,
REF_hinge_panel_hole_bottom_R02,hinge_panel_hole_reference,door_local_coordinate,R,2,461.9,472.1,282.729,292.929,gold_dxf_flat_pattern_semantic,hinge-side panel hole r=5.1; y = door_center_y - door_height/2 - 5.6,,,467.0,287.829,0.2,,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,254.429,,,,,,,,,,,,,,,,,,,,,,,,
REF_hinge_pin_bottom_R02,hinge_pin_reference,door_local_coordinate,R,2,464.0,470.0,276.729,290.729,ordinary_door_series_hardware_relation_gold_verified,door-local lower hinge pin reference; series audit verifies y = door_center_y - door_height/2 - 9.7,,,467.0,283.729,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.429,,,,,,,,,,,,,,,,,,,,,,,,
REF_circlip_top_R02,circlip_reference,door_local_coordinate,R,2,462.0,472.0,518.157,518.957,ordinary_door_series_hardware_relation_gold_verified,door-local top circlip reference; series audit verifies y = door_center_y + door_height/2 - 29.3,,,467.0,518.557,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.429,,,,,,,,,,,,,,,,,,,,,,,,
REF_circlip_bottom_R02,circlip_reference,door_local_coordinate,R,2,462.0,472.0,322.629,323.429,ordinary_door_series_hardware_relation_gold_verified,door-local bottom circlip reference; series audit verifies y = door_center_y - door_height/2 + 29.6,,,467.0,323.029,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.429,,,,,,,,,,,,,,,,,,,,,,,,
SW_rebuilt_sheetmetal_rib_rib_length_rule_W88p4_L243p929_R03,door_rib,door_local_coordinate,R,3,,,,,gold_rib_extrusion_length_rule_verified,"rib length = door_height - 10.5; exact STEP when available, otherwise scaled from nearest rib template",,,258.5,682.071,,,,,,,,,,,,,,,,,,,,,,-14.8,-0.8,88.4,243.929,14.0,,,,254.429,rib_length_rule_W88p4_L243p929,D:\机械结构工程师智能体\outputs\freecad\locker_16029_rib_length_rule_W88p4_L243p929_v1.step,243.929,1.0,,,,,,,,,,,,,,,,,,,,
SW_door_hardware_latch_mount_plate_01_R03,door_hardware_step_repositioned,door_local_coordinate,R,3,,,,,ordinary_door_series_hardware_relation_gold_verified,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,467.0,794.486,-7.4,,,,,,,,,,,,,,,,,,,,,,,18.0,28.0,13.2,,,,254.429,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,latch_mount_plate,top_from_half,-14.8,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_latch_mount_plate_02_R03,door_hardware_step_repositioned,door_local_coordinate,R,3,,,,,ordinary_door_series_hardware_relation_gold_verified,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,467.0,569.657,-7.4,,,,,,,,,,,,,,,,,,,,,,,18.0,28.0,13.2,,,,254.429,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,latch_mount_plate,bottom_from_half,14.8,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_u_lock_hook_pad_03_R03,door_hardware_step_repositioned,door_local_coordinate,R,3,,,,,ordinary_door_series_hardware_relation_gold_verified,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,55.0,682.071,-6.05,,,,,,,,,,,,,,,,,,,,,,,24.8,70.0,10.5,,,,254.429,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,u_lock_hook_pad,center_offset,0.0,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_plastic_bushing_04_R03,door_hardware_step_repositioned,door_local_coordinate,R,3,,,,,ordinary_door_series_hardware_relation_gold_verified,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,467.0,807.286,-7.0,,,,,,,,,,,,,,,,,,,,,,,13.0,7.0,13.0,,,,254.429,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,plastic_bushing,top_from_half,-2.0,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_plastic_bushing_05_R03,door_hardware_step_repositioned,door_local_coordinate,R,3,,,,,ordinary_door_series_hardware_relation_gold_verified,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,467.0,556.857,-7.0,,,,,,,,,,,,,,,,,,,,,,,13.0,7.0,13.0,,,,254.429,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,plastic_bushing,bottom_from_half,2.0,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_door_hinge_pin_06_R03,door_hardware_step_repositioned,door_local_coordinate,R,3,,,,,ordinary_door_series_hardware_relation_gold_verified,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,467.0,545.157,-7.0,,,,,,,,,,,,,,,,,,,,,,,6.0,87.0,6.0,,,,254.429,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,door_hinge_pin,bottom_from_half,-9.7,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_hinge_retainer_plate_07_R03,door_hardware_step_repositioned,door_local_coordinate,R,3,,,,,ordinary_door_series_hardware_relation_gold_verified,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,467.0,779.586,-7.724,,,,,,,,,,,,,,,,,,,,,,,10.0,0.8,8.553,,,,254.429,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,hinge_retainer_plate,top_from_half,-29.7,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_hinge_retainer_plate_08_R03,door_hardware_step_repositioned,door_local_coordinate,R,3,,,,,ordinary_door_series_hardware_relation_gold_verified,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,467.0,584.057,-7.724,,,,,,,,,,,,,,,,,,,,,,,10.0,0.8,8.553,,,,254.429,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,hinge_retainer_plate,bottom_from_half,29.2,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_electric_lock_hook_09_R03,door_hardware_step_repositioned,door_local_coordinate,R,3,,,,,ordinary_door_series_hardware_relation_gold_verified,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,55.0,682.071,-25.944,,,,,,,,,,,,,,,,,,,,,,,20.55,34.04,29.288,,,,254.429,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,electric_lock_hook,center_offset,0.0,2/12,298.0,,,,,,,,,,,,,,,
